Id,step,cfg,width,height,token_count,sampler,Duration
50257,20,12.0,512,768,49,8,2245
25646,20,7.0,512,512,9,8,1467
55987,44,7.0,512,512,27,8,3399
55139,20,7.0,768,512,16,8,2179
35223,20,7.0,704,512,70,8,1993
21105,20,7.0,512,704,40,8,2073
33752,20,7.0,512,512,12,8,1634
527,50,12.0,768,448,19,8,4689
3493,44,19.0,512,640,67,8,3881
12927,20,7.0,512,512,25,8,1642
52154,50,13.0,640,832,66,8,7041
5551,20,7.0,512,512,45,8,1461
1462,20,7.0,512,512,23,8,1650
15904,20,7.0,512,512,34,8,1455
19016,20,7.0,512,704,33,8,1958
525,20,7.0,512,512,6,8,1657
32132,20,7.0,512,512,59,8,1640
21195,20,7.0,512,512,17,8,1598
52693,20,7.0,512,512,20,8,1500
20691,20,7.0,512,512,77,8,1478
14745,20,7.0,512,512,27,8,1638
35818,20,7.0,640,768,61,8,2771
36229,20,7.0,512,512,9,8,1863
55471,20,7.0,512,512,43,8,1465
48240,50,7.0,512,768,45,8,5248
33607,20,7.0,512,512,35,8,1491
49433,20,7.0,512,768,43,8,2215
43494,20,7.0,512,512,23,8,1465
51921,27,10.0,512,512,52,8,2034
18165,44,17.0,512,704,72,8,4218
53054,20,7.0,512,768,46,8,2172
25172,20,7.0,512,512,10,8,1647
31603,20,7.0,512,512,9,8,1624
39368,20,7.0,768,768,39,8,3344
29363,20,7.0,512,512,4,8,1641
20621,20,13.0,512,512,96,8,1565
45828,20,7.0,960,512,8,8,2718
4698,20,7.0,512,512,67,8,1475
30069,20,7.0,512,512,30,8,1589
16799,20,7.0,512,512,16,8,1814
32993,20,7.0,512,512,45,8,1553
49725,20,7.0,512,512,9,8,1473
31571,20,7.0,512,512,39,8,1588
30220,20,7.0,512,512,16,8,1639
50435,20,7.0,512,512,11,8,1574
13832,20,7.0,512,512,76,8,1615
39007,20,7.0,512,512,8,8,1613
24770,20,7.0,1024,768,52,8,4684
36864,20,7.0,1280,704,29,8,5598
38432,20,7.0,512,512,6,8,1673
4796,20,7.0,512,512,8,8,1600
44629,20,10.0,512,640,83,8,1806
54091,20,7.0,512,512,26,8,1596
23494,20,7.0,512,768,52,8,2161
8536,20,7.0,512,512,19,8,1578
43511,50,6.0,960,512,53,8,6448
1601,20,10.3,512,512,84,8,1576
56180,20,7.0,1024,1024,13,8,6814
28489,20,7.0,512,512,15,8,1591
16007,20,7.0,512,704,45,8,1971
47962,50,12.0,768,1024,8,8,11094
33100,20,7.0,768,512,39,8,2187
5525,50,10.0,512,704,62,8,4681
20148,35,7.0,512,704,38,8,3307
54774,20,7.0,768,512,8,8,2169
45,20,7.0,512,512,12,8,1473
43946,50,18.0,512,640,74,8,4225
22346,20,7.0,512,512,23,8,1613
39716,20,7.0,512,768,66,8,2193
18531,20,7.0,512,768,22,8,2194
10626,20,7.0,768,1024,17,8,4657
15932,20,7.0,512,512,13,8,1562
56617,20,7.0,512,512,27,8,1471
8180,20,7.0,1024,1024,18,8,6799
9882,20,7.0,512,512,28,8,1468
15403,20,7.0,512,512,36,8,1507
10955,50,7.0,512,512,19,8,3623
18475,50,7.0,512,512,39,8,3462
14384,20,8.0,320,640,38,8,1445
42324,20,7.0,512,512,36,8,1453
32660,20,7.0,512,512,19,8,1547
11183,20,7.0,512,512,8,8,1480
3846,20,7.0,512,512,78,8,1499
26090,20,7.0,512,768,49,8,2162
9669,20,7.0,512,512,48,8,1473
2458,20,7.0,512,896,39,8,2507
1926,20,7.0,512,512,16,8,1626
16717,35,7.0,704,512,7,8,3375
38599,20,9.0,832,512,46,8,2326
15596,20,19.0,512,768,51,8,2165
42897,20,7.0,512,512,3,8,1595
844,50,7.0,512,768,45,8,5125
39778,20,9.0,512,768,82,8,2166
25288,20,15.0,1024,512,37,8,2898
8797,20,7.0,512,512,44,8,1549
32084,20,9.0,1024,512,66,8,2923
19104,20,7.0,512,512,43,8,2066
53238,20,7.0,512,512,55,8,1451
30134,20,7.0,512,512,16,8,1574
3719,20,7.0,512,512,25,8,1601
55275,20,7.0,768,512,72,8,2203
19463,20,10.0,576,576,180,8,1876
12526,26,7.0,896,512,38,8,3226
18748,20,11.0,512,512,29,8,1561
22470,20,7.0,512,512,6,8,1453
54173,20,7.0,512,512,34,8,1733
46274,20,7.0,512,512,55,8,1462
47305,50,7.0,512,512,38,8,3450
28321,20,7.0,512,512,73,8,1459
19931,50,15.0,512,512,43,8,3537
14927,20,7.0,512,512,84,8,1466
14837,20,7.0,512,512,31,8,1639
6816,35,7.0,512,512,5,8,2478
26982,20,7.0,512,512,25,8,1600
13105,9,7.0,512,512,35,8,751
43216,17,15.0,1024,512,97,8,2514
33749,20,7.0,512,512,31,8,1620
8733,20,7.0,512,512,51,8,1555
7785,20,7.0,512,512,11,8,1459
41716,20,7.0,1408,512,70,8,4315
44627,20,10.0,512,704,77,8,1967
10296,20,7.0,512,512,43,8,1610
17072,20,7.0,1024,512,131,8,2911
39279,20,7.0,512,512,47,8,1557
16553,20,7.0,512,512,5,8,1540
10003,20,7.0,512,512,32,8,1527
41273,20,7.0,512,512,40,8,1480
48018,20,7.0,512,512,47,8,1545
12981,20,7.0,512,512,8,8,1595
27878,20,7.0,512,512,13,8,1474
1038,20,7.0,512,512,25,8,1467
1570,20,12.0,512,512,20,8,1455
9230,50,20.0,768,512,22,8,5141
6644,20,7.0,512,512,16,8,1466
34449,20,7.0,512,704,43,8,1956
11898,20,7.0,512,512,30,8,1530
23962,20,7.0,1280,704,23,8,5597
6388,20,7.0,512,1024,23,8,2890
2434,20,7.0,512,768,22,8,2161
22777,11,7.0,512,512,13,8,861
47067,20,5.0,512,704,44,8,1961
24854,20,7.0,512,512,9,8,1474
46441,20,7.0,512,512,8,8,1576
9162,50,7.0,512,512,82,8,3451
40088,20,7.0,512,512,16,8,1513
25438,20,7.0,512,512,29,8,1459
18056,20,7.0,1024,512,108,8,2906
36952,20,10.0,512,512,29,8,1491
41879,20,7.0,512,512,16,8,1466
32657,20,7.0,1024,576,30,8,3276
42847,20,7.0,768,512,60,8,2176
41520,20,7.0,1024,640,42,8,3759
42111,20,16.0,512,704,71,8,1975
29946,20,7.0,512,512,20,8,1458
57184,49,8.88,704,512,189,8,4626
23023,20,7.0,512,512,18,8,1497
13499,20,7.0,512,512,43,8,2217
7874,20,7.0,512,512,31,8,1492
28499,20,7.0,512,512,15,8,1456
12163,35,7.0,512,512,59,8,2484
56279,50,13.0,512,704,85,8,4648
46180,50,17.0,1280,512,53,8,8864
13785,20,4.5,512,512,23,8,1469
22676,20,7.0,512,512,80,8,1535
24319,20,7.0,512,512,46,8,1480
12400,20,7.0,512,512,9,8,1467
36755,20,7.0,832,512,47,8,2335
22949,20,7.0,1536,640,64,8,6235
7283,20,7.0,512,512,60,8,1464
44557,50,11.0,512,704,91,8,4630
484,20,7.0,512,512,9,8,1475
31001,20,14.0,512,768,75,8,2167
37491,20,7.0,512,768,15,8,2218
43526,20,7.0,512,512,91,8,2173
54748,20,7.0,704,448,17,8,1748
23607,20,7.0,512,512,14,8,2140
32879,20,11.0,512,768,70,8,2520
16590,20,19.0,1024,704,67,8,4221
53918,20,7.0,512,768,73,8,2868
2971,20,7.0,512,512,2,8,2219
6046,50,14.0,512,704,62,8,5222
17263,20,7.0,512,512,7,8,2164
7595,20,7.0,512,768,31,8,2554
23823,20,7.0,512,512,9,8,2307
21153,20,7.0,512,512,7,8,1491
36351,20,7.0,512,512,24,8,1476
39217,20,7.0,512,768,84,8,2759
13188,50,20.0,512,512,5,8,3937
31048,20,9.0,512,768,72,8,2179
56736,20,7.0,512,768,7,8,2602
13136,20,7.0,512,640,69,8,1780
37165,20,14.0,512,512,78,8,2121
33047,20,10.0,512,768,6,8,2159
22147,20,7.0,512,512,4,8,2418
20569,44,17.0,512,512,83,8,3161
38850,20,7.0,704,896,59,8,4129
53572,20,7.0,512,512,19,8,1461
10803,20,7.0,512,512,47,8,1458
53494,50,7.0,512,512,38,8,4198
7711,20,7.0,512,512,78,8,1468
1488,44,19.0,512,640,84,8,4368
30677,20,11.0,512,704,41,8,1975
45918,20,7.0,1024,512,19,8,2893
23309,20,7.0,512,512,14,8,1462
17985,20,7.0,512,512,29,8,1910
21001,20,7.0,704,512,12,8,1975
31019,20,9.0,512,768,75,8,2554
22688,20,7.0,512,512,16,8,1528
32977,20,7.0,512,512,56,8,2396
50738,20,7.0,512,512,19,8,1962
47660,20,7.0,512,512,24,8,1463
14267,20,7.0,512,512,19,8,1487
6402,50,20.0,512,1600,69,8,11833
10550,35,7.0,512,512,65,8,2453
31067,20,9.0,512,768,62,8,2163
2370,20,15.0,512,704,57,8,1975
53505,20,7.0,704,896,80,8,3600
45118,20,7.0,512,512,9,8,1464
10983,50,7.0,512,768,70,8,5120
13659,20,7.0,1024,512,37,8,2893
464,20,7.0,512,512,21,8,1488
1922,50,5.0,512,640,29,8,4270
8496,20,7.0,768,1024,22,8,4653
6087,20,7.0,512,768,74,8,2217
7467,34,9.9,512,768,56,8,3549
12297,50,7.0,512,512,28,8,3428
21303,20,7.0,512,512,54,8,1544
1355,20,7.0,768,512,52,8,2175
42796,20,7.0,512,512,10,8,1451
49390,20,7.0,512,512,33,8,1561
6738,20,7.0,512,512,34,8,1509
41960,20,7.0,512,768,66,8,2870
11408,20,7.0,512,512,2,8,1490
24081,20,7.0,512,512,63,8,1458
46532,20,7.0,576,512,28,8,2270
39652,20,7.0,512,768,65,8,2163
52121,20,7.0,512,512,11,8,1500
33415,20,7.0,512,512,11,8,1461
29983,20,12.0,512,768,30,8,2165
31009,20,9.0,512,768,79,8,2177
46122,20,7.0,512,512,4,8,1465
13226,20,7.0,512,512,10,8,1484
37052,20,7.0,512,512,26,8,1486
19238,20,7.0,512,512,11,8,1456
21209,20,7.0,512,512,15,8,1469
54977,20,7.0,512,512,51,8,1492
42293,20,7.0,512,512,29,8,1478
56032,35,13.0,1152,896,42,8,11287
55617,20,7.0,512,704,55,8,1961
31579,20,7.0,512,768,31,8,2163
38214,20,10.0,768,768,70,8,3286
44207,20,7.0,768,768,58,8,3282
22610,20,7.0,704,512,14,8,1987
3270,20,7.0,512,512,39,8,1496
51170,20,8.2,512,704,48,8,1952
35789,20,7.0,512,512,19,8,1490
57030,44,10.0,1024,512,79,8,6110
9510,20,7.0,832,512,32,8,2915
24850,20,7.0,512,512,16,8,1480
50155,20,7.0,512,512,12,8,2056
55091,50,7.0,512,512,48,8,3468
41751,20,15.0,512,512,82,8,2107
20103,20,7.0,512,704,32,8,2738
3035,20,7.0,512,512,13,8,2444
26680,20,7.0,512,512,60,8,1483
56126,20,7.0,512,512,9,8,2178
25822,20,7.0,512,768,62,8,2899
51790,20,7.0,512,768,67,8,2163
31424,20,15.0,512,896,69,8,2529
35882,20,13.0,512,512,25,8,2129
6687,20,7.0,1024,640,114,8,3731
15656,20,7.0,512,512,4,8,2111
4653,20,7.0,512,512,12,8,1946
57372,20,7.0,512,512,12,8,1462
1468,20,7.0,512,512,32,8,1456
8702,20,7.0,512,512,72,8,2016
16406,20,12.0,1024,576,32,8,3303
2204,20,7.0,512,512,24,8,2462
184,20,10.0,512,512,63,8,2201
19604,20,7.0,512,512,10,8,2171
19196,20,7.0,704,512,26,8,2481
15381,47,18.0,512,704,64,8,4363
42122,20,7.0,512,512,58,8,2347
47735,20,7.0,384,576,33,8,1443
39149,20,8.0,512,768,49,8,2157
42650,20,7.0,512,768,39,8,2519
37568,20,7.0,768,512,64,8,2643
13446,20,7.0,1024,512,28,8,2899
13417,29,10.0,640,512,83,8,2534
15990,20,7.0,512,704,81,8,2643
55359,20,7.0,512,512,57,8,2092
48503,50,13.0,512,512,38,8,3478
13747,20,5.0,512,512,6,8,2075
38253,20,10.0,768,768,77,8,3607
5672,20,7.0,512,512,25,8,1464
56091,50,7.0,512,512,47,8,3975
800,50,13.0,512,1024,22,8,7047
9983,20,8.0,512,640,36,8,1797
13247,20,7.0,512,512,36,8,2084
49921,50,14.0,512,768,44,8,5165
37698,20,9.0,512,512,16,8,2310
25134,20,7.0,512,768,15,8,2554
19309,20,7.0,512,832,32,8,2866
18138,20,7.0,1024,768,23,8,4675
36716,20,13.0,1024,704,66,8,4197
57841,20,7.0,512,640,36,8,1782
55504,50,20.0,512,512,49,8,3454
21523,35,7.0,768,512,16,8,3667
10892,20,7.0,512,512,23,8,2097
50624,50,14.0,512,512,46,8,4260
31122,20,7.0,512,512,12,8,1478
6953,20,7.0,512,512,23,8,2102
22053,20,7.0,896,512,63,8,2517
54645,50,7.0,512,512,27,8,3469
16481,20,7.0,512,512,3,8,1498
49004,50,7.0,512,704,80,8,4837
1910,20,7.0,512,512,6,8,1461
7391,20,7.0,512,512,17,8,1795
32502,20,10.0,512,768,26,8,2443
56144,20,10.0,512,768,86,8,2258
576,50,7.0,512,512,4,8,3743
7260,20,7.0,512,512,26,8,1489
20013,20,7.0,512,1024,9,8,2878
52536,20,5.0,512,512,62,8,1715
34722,20,7.0,512,512,79,8,1918
32415,20,7.0,512,704,61,8,2067
39026,20,8.0,512,768,49,8,2839
50683,20,7.0,512,512,20,8,1498
10462,20,7.0,512,512,50,8,1455
18505,20,7.0,512,768,57,8,2168
43686,20,7.0,512,512,8,8,2026
33136,20,7.0,512,512,8,8,2146
23547,20,7.0,512,512,10,8,1934
27680,20,7.0,512,512,19,8,2009
24228,20,7.0,512,512,9,8,1927
32590,20,7.0,512,512,9,8,2019
15443,20,7.0,512,704,34,8,1962
29825,20,7.0,512,512,18,8,1946
8732,20,7.0,512,512,40,8,2284
10456,20,7.0,512,512,50,8,1464
19679,20,7.0,512,512,32,8,1480
55892,20,7.0,512,768,50,8,2175
50258,20,7.0,512,512,3,8,1497
2708,50,7.0,512,512,30,8,4023
46322,20,7.0,512,512,7,8,1471
59019,20,7.0,512,512,14,8,1669
24194,20,12.0,320,512,67,8,1478
52309,20,7.0,768,1024,40,8,4659
26348,20,14.0,512,768,35,8,2178
47086,41,20.0,512,512,12,8,3542
32043,20,7.0,512,512,62,8,2291
14822,20,7.0,512,512,6,8,2359
30656,20,7.0,512,512,12,8,1997
31958,11,14.0,512,512,84,8,901
35699,20,7.0,512,512,14,8,2217
21519,20,7.0,512,512,11,8,1468
47323,50,9.0,512,704,28,8,5382
12218,20,8.0,512,704,76,8,1957
3904,35,12.0,512,512,77,8,2738
58491,50,7.0,1024,576,18,8,7858
25209,20,7.0,512,704,24,8,1990
28104,20,7.0,512,512,16,8,1735
44651,20,8.0,512,704,79,8,2121
44982,20,7.0,512,512,50,8,1565
15789,20,7.0,512,512,40,8,1474
28679,20,7.0,1024,1024,56,8,6791
14978,20,7.0,512,512,40,8,1745
43270,20,7.0,1024,512,34,8,2907
20232,32,7.0,512,512,13,8,2584
43865,20,13.0,1280,768,17,8,6216
55881,20,7.0,512,512,27,8,1461
36493,20,7.0,1216,832,69,8,6518
48578,20,7.0,512,512,11,8,1968
1887,20,7.0,512,512,12,8,1458
51375,20,7.0,512,512,15,8,1965
21441,20,7.0,512,512,91,8,1467
517,20,7.0,512,704,113,8,2074
45495,20,7.0,512,512,19,8,1463
26030,20,4.0,512,512,21,8,1474
6860,35,7.0,512,512,11,8,3260
7695,20,7.0,512,512,59,8,2236
40699,20,12.0,512,512,9,8,2242
41900,20,7.0,512,512,18,8,1452
50249,20,7.0,512,704,11,8,2566
55385,20,7.0,512,512,60,8,1529
21927,20,7.0,512,512,9,8,1773
662,20,7.0,256,832,47,8,1437
47053,20,7.0,768,512,66,8,2427
180,20,7.0,640,1024,16,8,3742
47049,20,7.0,512,768,80,8,2164
31977,20,11.0,512,704,52,8,2136
3748,50,20.0,1024,512,48,8,7208
56587,20,7.0,512,512,43,8,1870
59083,50,7.0,960,512,10,8,6467
9360,47,7.0,832,832,36,8,9037
48217,27,13.0,512,512,38,8,2552
15520,20,7.0,512,512,23,8,1471
29458,20,7.0,512,512,15,8,1774
31782,20,7.0,512,512,14,8,1466
16442,20,10.0,512,704,56,8,2129
20222,20,12.0,1024,576,57,8,3582
8978,20,7.0,512,512,28,8,1469
39421,20,7.0,512,512,20,8,1757
34214,20,12.0,512,512,66,8,1457
25527,20,7.0,512,512,7,8,1472
35118,20,7.0,768,512,52,8,2229
13159,20,7.0,512,512,14,8,2265
22726,24,9.0,512,512,72,8,2417
11612,20,7.0,1024,768,30,8,4854
29180,20,7.0,512,512,34,8,2111
50081,20,7.0,512,512,1,8,1458
41670,20,7.0,704,448,24,8,2481
6477,20,7.0,512,512,2,8,1484
31964,20,12.0,704,704,48,8,2862
14225,20,7.0,512,512,7,8,2004
48296,20,7.0,512,512,15,8,1467
26332,20,7.0,512,768,26,8,2157
5834,20,7.0,512,768,21,8,2322
15764,20,7.0,512,512,4,8,1460
10591,20,7.0,512,512,13,8,1817
47669,20,7.0,512,512,21,8,1824
30795,20,15.0,832,832,65,4,4025
9203,20,9.0,512,768,22,8,2178
27439,20,10.0,512,768,62,8,2327
12059,50,20.0,1024,576,60,8,7867
31415,20,15.0,512,640,76,3,2183
7063,20,7.0,512,768,73,8,2318
48587,20,7.0,512,512,25,8,1659
55568,50,10.0,832,512,67,8,5648
17235,20,7.0,512,512,15,8,1917
54358,20,7.0,512,512,18,8,1465
3688,20,10.0,704,512,13,8,1991
58544,20,7.0,512,512,12,8,1517
20335,35,7.0,512,512,8,8,2734
29584,20,7.0,512,512,2,8,1469
57827,20,7.0,512,640,33,8,1764
14164,50,7.0,512,512,11,8,3656
6281,20,7.0,512,512,59,8,1739
14695,20,7.0,512,512,152,8,1756
8352,20,7.0,512,704,31,8,2077
40286,20,10.0,768,512,29,8,2485
45707,50,5.0,512,704,81,8,4745
19608,20,7.0,512,512,50,8,1491
32637,19,14.0,704,1280,39,8,5334
48674,20,7.0,512,512,53,8,1671
48913,20,7.0,512,704,75,8,2076
44098,20,7.0,512,512,24,8,1621
28025,20,7.0,512,512,51,8,1678
21366,20,7.0,512,512,118,8,1657
2307,20,15.0,512,704,58,8,1952
8130,32,15.0,640,640,13,8,3497
59194,20,20.0,512,512,17,8,1601
38992,20,7.0,512,640,46,8,1882
24759,20,7.0,1024,768,17,8,4676
42794,50,8.0,1024,576,42,8,7793
7384,20,7.0,512,512,61,8,1737
57498,20,7.0,448,640,58,8,1822
28406,20,7.0,640,512,9,8,1791
6458,20,8.0,512,704,33,8,2058
18492,20,7.0,1280,512,5,8,3737
34027,20,6.0,640,640,69,1,2411
30941,20,9.0,1024,512,70,8,2909
51133,20,7.0,512,512,35,8,1468
35988,20,7.0,704,704,43,8,2969
48040,20,7.0,512,1280,61,8,3740
39475,20,7.0,512,640,75,3,2213
32626,19,10.0,704,1280,58,8,5673
42392,50,15.0,512,768,60,8,5140
20269,20,7.0,512,512,6,8,2493
38779,20,7.0,512,512,54,8,2125
9949,20,7.0,512,704,47,8,2296
41030,20,15.0,768,512,73,8,2528
24874,20,7.0,512,512,24,8,2160
58690,20,7.0,1024,512,47,8,3113
47569,20,14.0,512,512,18,8,2034
2161,20,7.0,512,512,6,8,1482
25021,20,7.0,512,512,40,8,1461
38810,20,7.0,512,512,5,8,2005
44864,50,10.0,512,512,43,8,4202
21311,20,7.0,512,512,24,8,2012
8103,20,7.0,512,512,3,8,2180
12501,20,7.0,512,512,2,8,1459
37170,20,7.0,512,512,57,8,1455
54048,20,7.0,512,512,29,8,1976
29626,20,7.0,512,512,9,8,2126
52345,20,7.0,512,512,12,8,2222
24935,20,7.0,512,768,16,8,2728
33196,20,11.0,512,1024,73,8,2902
1806,20,7.0,512,704,66,8,2319
58442,20,7.0,512,512,28,8,2103
2199,20,7.0,512,512,24,8,1487
56190,20,13.0,1472,704,67,8,6707
58894,20,7.0,512,512,42,8,2126
34186,20,13.0,768,768,21,8,3284
9229,50,20.0,768,512,22,8,6015
8606,20,7.0,512,512,12,8,2429
47801,20,7.0,512,512,30,8,1473
37037,20,7.0,512,512,20,8,1481
32717,20,7.0,512,512,48,8,2163
2597,20,7.0,768,512,39,8,2789
41042,20,8.0,768,512,39,8,2854
34198,20,7.0,512,512,11,8,1493
24190,20,7.0,512,512,9,8,2145
21138,20,7.0,512,512,14,8,2250
41304,20,7.0,768,512,76,8,2666
18799,20,15.0,512,1024,129,8,3360
56054,20,7.0,704,512,41,8,1993
58390,35,9.75,512,640,73,8,3790
51462,50,12.0,512,512,68,8,4205
15792,20,7.0,576,512,31,8,2545
47470,20,7.0,1024,576,7,8,3642
24237,20,7.0,512,768,24,8,2175
5447,20,7.0,768,512,138,8,2978
15625,20,13.0,704,704,30,8,2762
21992,50,7.0,512,512,24,8,4378
7991,20,7.0,512,512,29,8,2290
11688,20,7.0,512,512,72,8,2108
21598,50,7.0,896,512,40,8,5906
49767,20,7.0,512,832,67,8,2494
17230,20,7.0,512,512,17,8,1460
30050,7,7.0,512,512,15,8,1059
39904,20,15.0,512,768,74,8,2376
19609,20,7.0,512,512,5,8,2071
46786,20,8.0,512,640,66,8,1770
22761,20,7.0,512,512,11,8,1469
50500,20,7.0,512,512,63,8,1866
53193,20,7.0,512,512,29,8,2097
55730,20,7.0,512,512,20,8,1457
16849,20,7.0,512,512,36,8,1511
15107,20,7.0,512,640,49,8,2095
33473,20,9.0,512,704,66,8,2587
15805,20,6.0,512,768,51,8,2457
46368,50,7.0,704,704,38,8,6958
34479,20,7.0,512,512,22,8,1871
39913,20,7.0,1024,768,35,8,4670
35619,20,7.0,512,512,11,8,2042
26618,20,7.0,512,640,81,8,2113
53493,20,7.0,512,512,6,8,1776
45453,35,10.0,512,640,50,8,2991
27021,20,7.0,512,512,14,8,1462
2887,35,7.0,512,512,29,8,2951
29132,20,7.0,512,512,6,8,1458
17170,20,7.0,512,512,5,8,1809
31187,20,12.0,768,512,66,8,2168
29500,20,7.0,512,512,12,8,2278
40300,20,7.0,576,576,52,8,2544
33982,20,7.0,640,640,80,1,2579
2055,20,7.0,512,512,5,8,2287
15699,20,7.0,512,512,34,8,1461
51869,20,7.0,512,512,30,8,1528
33726,20,7.0,512,512,22,8,1484
6544,50,10.0,704,768,16,8,7199
2697,20,7.0,1024,512,13,8,3253
11834,20,7.0,512,512,4,8,1478
1745,20,15.0,1024,512,67,8,3427
46573,35,10.0,768,512,38,8,3665
15458,20,12.0,1024,576,35,8,3288
58655,20,7.0,512,512,6,8,2492
15132,20,7.0,512,512,26,8,2362
35608,20,7.0,512,512,4,8,1486
25514,20,7.0,512,512,18,8,2477
19384,20,7.0,512,512,76,8,2243
1539,20,7.0,512,1024,27,8,3009
39800,20,9.0,512,768,66,8,2551
56582,20,7.0,512,512,33,8,2503
26170,20,7.0,512,768,19,8,2173
7070,20,7.0,512,512,21,8,2148
40459,15,10.0,512,704,53,8,1504
6286,20,7.0,512,512,56,8,1821
58614,20,7.0,512,512,4,8,1825
35977,20,7.0,704,704,28,8,2749
7228,20,7.0,512,512,49,8,1880
57575,20,7.0,512,512,19,8,2002
53359,20,7.0,512,704,19,8,1956
23724,20,7.0,512,704,20,8,2419
33291,20,7.0,640,640,37,8,2479
52167,20,7.0,512,640,49,8,2027
50041,20,7.0,768,512,38,8,2355
40884,20,7.0,704,896,62,8,3623
50903,50,13.0,512,704,79,8,4616
41055,20,7.0,512,512,8,8,2072
58216,50,8.0,512,512,17,8,3497
26303,20,7.0,512,512,28,8,2058
43078,20,7.0,512,512,54,8,1812
46438,20,7.0,512,512,50,8,1460
37571,20,7.0,768,512,66,8,2170
6765,20,7.0,512,512,35,8,1882
5092,20,7.0,512,512,75,8,1859
2996,20,7.0,640,640,40,8,2268
13365,20,7.0,512,512,9,8,1457
7120,20,7.0,768,512,8,8,2607
30178,20,7.0,512,512,18,8,2190
46316,50,7.0,1024,512,32,8,7085
52146,46,8.0,960,512,74,8,5954
55654,50,3.0,512,640,69,4,4289
40808,20,7.0,768,512,57,8,2415
5350,50,9.0,512,512,71,8,3456
11255,50,20.0,512,512,18,8,4015
46025,20,7.0,640,640,73,8,2657
44926,20,7.0,512,512,29,8,2313
2372,20,15.0,512,704,54,8,1955
39470,20,5.0,512,704,40,8,2541
48386,20,7.0,512,512,4,8,1457
54719,20,7.0,512,512,9,8,1811
33097,20,7.0,512,704,31,8,2123
23809,50,7.0,512,512,22,8,3738
20078,20,7.0,512,704,31,8,1956
27684,20,7.0,512,512,34,8,1746
51736,20,7.0,704,448,52,8,2234
47000,20,7.0,512,512,36,8,1819
22045,20,7.0,512,512,20,8,1749
2501,20,7.0,512,768,68,8,2933
33000,20,7.0,512,512,61,8,2478
8647,20,7.0,512,512,48,8,2473
7385,20,7.0,512,512,61,8,2531
18065,20,7.0,1024,512,122,8,3254
40257,20,7.0,512,512,12,8,2523
8694,20,7.0,512,512,71,8,1522
36409,20,12.0,768,512,19,8,2849
2834,20,7.0,768,896,38,8,3849
23470,44,16.0,768,512,77,8,4444
20540,20,7.0,512,512,3,8,1445
19338,20,13.0,512,512,41,8,1423
12302,21,7.0,512,512,13,8,1480
39237,20,15.0,512,576,53,8,2751
24324,20,7.0,512,512,5,8,1443
45642,20,7.0,1024,576,26,8,3849
28037,20,7.0,512,512,14,8,2523
52467,20,7.0,512,512,16,8,1417
56194,50,7.0,512,768,47,8,5011
4716,20,7.0,512,512,46,8,1424
14195,20,15.0,512,1024,42,8,2912
38286,20,10.0,512,768,53,8,2599
30345,20,7.0,512,512,13,8,1491
41714,20,13.0,1408,512,70,8,4499
58048,20,7.0,512,512,15,8,2252
35334,20,7.0,512,512,46,8,1470
41009,20,7.0,512,512,22,8,2182
3183,20,7.0,1024,832,52,8,5280
33481,20,7.0,512,512,23,8,1471
27024,20,7.0,512,512,33,8,1474
39338,20,7.0,512,512,51,8,2397
33530,20,20.0,1216,832,51,8,6546
40606,20,10.0,768,512,6,8,2173
15773,20,7.0,512,512,10,8,1475
21860,20,7.0,512,512,9,8,1603
7342,20,12.0,512,768,77,8,2839
22595,20,13.0,512,512,71,8,1470
8217,20,7.0,1280,768,81,8,6231
12811,20,7.0,512,512,65,8,2418
44,20,7.0,512,512,14,8,1465
36973,15,4.0,576,832,24,8,2389
23355,20,7.0,768,512,10,8,2944
32544,20,14.5,704,512,46,8,2507
7911,35,20.0,512,512,91,8,3362
26885,20,7.0,512,512,10,8,2494
9667,20,10.0,768,896,28,8,3938
53473,20,7.0,512,512,88,8,1473
49138,20,7.0,512,768,50,8,2736
25090,20,7.0,512,512,26,8,1454
48964,20,7.0,512,512,4,8,1546
58437,20,7.0,512,512,59,8,2089
23210,20,7.0,512,512,17,8,2443
58276,20,7.0,640,512,21,8,1785
24188,20,7.0,512,512,10,8,2555
57591,29,10.0,640,512,84,8,3092
37736,20,1.5,512,512,2,8,1475
14729,20,7.0,512,512,6,8,1459
779,50,15.0,576,832,76,8,6927
43181,20,7.0,512,512,16,8,2345
26571,20,7.0,512,512,9,8,2047
17774,20,7.0,512,512,11,8,2517
19406,20,7.0,512,512,18,8,1672
17783,20,7.0,512,384,60,8,2396
34203,3,14.6,960,512,24,8,618
15803,20,7.0,512,512,101,8,2302
41080,20,7.0,512,512,49,8,1454
3897,35,5.0,512,512,77,8,2762
19182,20,7.0,512,512,18,8,2281
46173,50,20.0,512,512,39,8,4583
5133,50,15.0,512,512,11,8,3442
18363,20,7.0,512,512,53,8,1486
44432,20,7.0,512,512,40,8,1449
47583,20,14.0,512,512,31,8,2184
44704,20,7.0,512,704,9,8,2641
50145,20,14.0,512,768,72,8,2154
29190,20,7.0,512,512,7,8,1461
33030,20,18.0,512,768,47,8,2629
51461,50,12.0,512,512,53,8,4406
4283,20,7.0,512,512,49,8,2414
18558,50,7.0,768,512,69,8,5905
51243,20,7.0,512,512,2,8,1653
25368,20,7.0,512,512,11,8,1474
41562,20,12.5,512,640,59,8,1780
35096,20,8.0,640,640,50,1,2353
40015,20,7.0,512,512,39,1,1655
