Id,step,cfg,width,height,token_count,sampler,Duration
10453,20,7.0,512,512,29,8,1756
48331,50,7.0,512,512,15,8,3735
25641,20,7.0,1024,768,25,8,4884
8084,20,7.0,512,512,34,8,1716
34781,20,7.0,512,512,16,8,1743
36653,20,7.0,512,512,3,8,1682
22496,20,10.0,704,704,63,8,2898
48495,20,7.0,1024,576,8,8,3351
44816,26,8.0,576,704,12,8,3168
57446,20,7.0,512,512,62,8,1806
7771,20,7.0,512,512,54,8,1740
42040,20,7.0,1024,512,74,8,3025
11306,20,7.0,512,512,16,8,1743
19563,44,17.0,704,704,77,8,5724
22500,20,7.0,512,512,15,8,1762
494,20,7.0,512,512,61,8,1815
17752,20,7.0,1280,768,46,8,6100
24291,1,6.0,2048,512,29,8,1000
47867,47,7.0,576,768,66,8,5774
29310,20,7.0,512,512,28,8,1721
23373,20,7.0,512,512,22,8,1766
882,20,7.0,512,512,41,8,1747
34323,20,7.0,512,512,14,8,1762
50075,20,7.0,512,512,18,8,1763
18225,20,7.0,512,512,26,8,1721
15523,50,13.5,704,512,79,8,4997
46894,20,7.0,512,768,43,8,2330
16749,27,12.0,512,640,83,8,2486
22008,20,7.0,704,512,11,8,2186
7789,50,7.0,512,512,9,8,3737
10281,20,7.0,768,512,13,8,2347
37537,20,6.0,1024,1024,30,8,6644
33553,20,10.0,512,512,15,8,1750
37854,20,7.0,512,512,7,8,1723
31341,20,7.0,512,512,7,8,1723
55442,20,7.0,512,512,56,8,1797
16711,35,7.0,768,512,3,8,3809
47282,20,7.0,512,512,16,8,1743
37265,20,10.0,768,768,75,8,3413
58202,20,7.0,512,512,49,8,1766
6440,20,7.0,512,512,42,8,1747
30511,20,7.0,512,768,15,8,2356
16829,20,7.0,512,768,36,8,2358
47495,20,7.0,1024,576,9,8,3378
56283,50,11.1,512,704,44,8,4891
34805,20,10.0,1024,704,40,8,4742
12138,20,7.0,704,512,15,8,2189
10270,20,12.0,512,640,58,8,2056
3552,20,7.0,512,512,18,8,1763
51561,20,7.0,512,512,20,8,1742
11313,20,7.0,512,512,5,8,1770
51144,20,7.0,512,512,54,8,1740
52744,20,7.0,768,448,39,8,2162
46578,50,7.0,512,512,31,8,3805
37316,20,7.0,704,512,46,8,2177
28762,20,7.0,512,512,6,8,1758
20572,44,17.0,512,512,78,8,3424
31011,20,14.0,512,768,78,8,2320
55871,20,7.0,512,512,24,8,1761
29950,20,7.0,512,512,36,8,1763
55366,20,7.0,512,512,9,8,1776
18420,20,7.0,512,512,22,8,1766
53723,20,7.0,512,512,52,8,1752
58598,20,7.0,512,512,13,8,1762
47680,20,7.0,1024,576,22,8,3300
42666,20,7.0,512,512,14,8,1762
34164,20,7.0,512,704,64,8,2124
12165,35,7.0,512,512,51,8,2744
752,20,7.0,512,512,13,8,1762
1332,20,7.0,704,512,31,8,2212
2750,20,7.0,1024,512,54,8,3002
3619,20,7.0,512,512,30,8,1732
11272,20,7.0,1024,512,29,8,3018
40032,20,7.0,512,512,26,8,1721
52426,20,15.0,1024,640,40,8,3951
7146,20,7.0,512,512,15,8,1762
529,50,12.0,512,512,24,8,3764
49625,20,7.0,512,512,56,8,1797
15739,20,7.0,512,512,27,8,1721
8654,20,7.0,512,512,47,8,1748
43197,17,15.0,512,768,102,8,2062
18530,20,7.0,512,768,26,8,2324
46083,20,7.0,512,512,43,8,1747
25862,20,7.0,512,512,7,8,1723
15901,20,7.0,512,512,32,8,1726
47828,20,13.0,704,512,42,8,2177
59174,20,7.0,512,512,47,8,1748
54233,20,7.0,512,512,46,8,1750
5603,20,7.0,512,512,2,8,1689
43757,20,12.0,512,512,46,8,1775
23381,20,7.0,512,320,16,8,1451
21726,20,7.0,512,512,8,8,1736
35787,20,7.0,512,512,18,8,1763
28900,20,7.0,768,512,10,8,2314
22059,20,7.0,512,512,13,8,1762
5544,20,7.0,512,512,31,8,1785
13733,20,7.0,512,512,17,8,1763
52332,42,5.0,512,512,51,8,3291
53839,20,7.0,512,512,34,8,1716
42221,20,7.0,768,768,58,8,3408
59119,20,7.0,512,640,21,8,2038
8981,20,7.0,512,512,29,8,1756
34958,20,7.0,512,512,53,8,1763
50189,20,10.0,640,512,70,8,2050
47988,20,7.0,512,512,47,8,1748
12490,20,7.0,512,512,29,8,1756
39728,20,14.0,512,768,74,8,2292
43204,20,7.0,512,768,103,8,2253
43350,20,6.0,512,704,22,8,2108
11776,35,7.0,512,512,63,8,2771
58455,20,7.0,512,512,21,8,1773
12749,20,7.0,512,512,8,8,1736
22381,20,7.0,512,512,2,8,1689
58630,20,7.0,512,512,5,8,1770
59183,20,7.0,512,512,38,8,1772
819,20,7.0,512,512,2,8,1689
45365,50,7.0,768,768,43,8,7921
13577,20,7.0,512,512,7,8,1723
14566,20,7.0,512,512,30,8,1732
22583,20,15.0,640,512,40,8,2091
56550,20,7.0,512,512,4,8,1697
33116,20,7.0,512,512,21,8,1773
20610,41,20.0,512,512,58,8,3311
19750,20,7.0,512,512,14,8,1762
8612,20,7.0,512,512,14,8,1762
51509,50,7.0,512,512,19,8,3733
53856,20,7.0,512,512,63,8,1796
35744,20,7.0,512,640,51,8,2030
13329,20,12.0,512,768,95,8,2268
26486,20,7.0,512,512,6,8,1758
39704,20,10.0,512,768,64,8,2352
48605,20,7.0,512,512,67,8,1757
49977,20,14.0,1088,704,13,8,5079
31994,20,16.0,512,512,54,8,1717
37783,20,7.0,512,512,27,8,1721
9810,50,7.0,512,512,14,8,3735
44659,20,10.0,512,640,72,8,2050
19213,20,7.0,768,512,14,8,2347
13170,20,7.0,512,512,27,8,1721
56321,50,7.0,512,512,65,8,3785
36108,20,7.0,512,512,4,8,1697
9594,20,7.0,1024,512,59,8,3034
30371,20,7.0,512,512,13,8,1762
44144,20,7.0,512,704,13,8,2149
36502,20,7.0,704,512,42,8,2174
19918,50,7.0,512,512,44,8,3758
25939,20,7.0,512,512,28,8,1721
5081,20,7.0,768,512,26,8,2307
3911,35,8.5,512,512,77,8,2773
44799,20,7.0,512,512,23,8,1764
24962,3,7.0,512,768,52,8,1000
52778,20,7.0,1280,512,42,8,3924
22742,20,7.0,512,512,29,8,1756
53984,20,7.0,512,768,80,8,2366
48112,20,7.0,512,512,75,8,1791
9433,20,7.0,512,512,35,8,1763
19745,20,7.0,512,512,17,8,1763
12070,50,7.0,512,832,32,8,5761
52251,20,7.0,512,704,52,8,2117
28515,20,7.0,512,512,10,8,1707
45048,20,7.0,512,512,20,8,1742
20157,20,7.0,512,512,44,8,1747
30737,20,14.0,1920,512,51,8,5766
11292,20,7.0,512,512,28,8,1721
43318,20,7.0,512,512,57,8,1823
39523,20,7.0,512,512,9,8,1776
49156,20,8.0,512,640,29,8,2050
22485,20,7.0,512,512,48,8,1766
58489,50,7.0,1024,576,72,8,8040
58161,20,7.0,512,512,5,8,1770
13793,20,7.0,704,512,15,8,2189
12883,20,7.0,1024,512,57,8,3037
2737,20,7.0,512,1024,64,8,3002
55631,20,7.0,512,512,2,8,1689
53175,50,20.0,576,640,74,8,4981
34726,20,7.0,640,768,70,8,2693
13910,20,7.0,512,768,25,8,2311
44425,50,13.0,1024,512,73,8,6879
49267,20,16.0,704,704,69,8,2868
56220,20,7.0,512,512,39,8,1787
44856,50,15.0,512,512,74,8,3762
53047,20,7.0,512,512,46,8,1750
52764,27,7.0,512,512,10,8,2134
26988,15,10.0,1024,512,11,8,2367
23147,20,7.0,512,512,20,8,1742
44240,20,7.0,768,768,58,8,3408
19808,20,7.0,512,768,24,8,2333
7408,20,7.0,512,768,12,8,2376
50839,20,7.0,640,512,34,8,2027
49432,20,7.0,512,768,45,8,2334
11237,50,20.0,512,512,24,8,3766
8924,50,10.0,512,512,68,8,3776
44793,20,7.0,576,512,19,8,2039
40320,20,10.0,768,768,68,8,3383
47398,35,8.0,512,512,22,8,2767
18851,50,7.0,512,512,40,8,3771
37256,20,10.0,768,768,69,8,3383
58556,20,7.0,512,512,9,8,1776
28902,35,7.0,512,512,8,8,2743
54190,50,15.0,960,512,46,8,6409
26755,20,7.0,512,512,12,8,1773
57422,20,7.0,512,512,55,8,1740
8626,20,7.0,512,512,6,8,1758
31347,20,7.0,512,512,6,8,1758
31543,20,7.0,512,768,65,8,2336
1587,20,7.0,512,512,18,8,1763
29770,20,7.0,512,512,12,8,1773
40243,20,7.0,512,512,7,8,1723
54542,20,7.0,512,512,22,8,1766
44247,20,7.0,768,768,61,8,3410
8520,50,7.0,512,512,34,8,3735
52939,20,7.0,704,512,29,8,2183
4535,20,7.0,512,768,37,8,2358
21824,20,7.0,512,512,46,8,1750
46751,20,7.0,512,512,16,8,1743
39928,20,14.83,1280,768,25,8,6149
12406,20,7.0,512,512,5,8,1770
48010,20,7.0,512,512,67,8,1757
43769,20,12.0,640,640,58,8,2368
45747,20,7.0,576,384,30,8,2023
32428,20,14.0,512,768,57,8,2314
42881,20,7.0,1024,512,40,8,3012
22589,20,13.0,512,512,30,8,1760
6505,34,9.9,512,768,46,8,3529
2745,20,7.0,512,1024,65,8,2985
52992,20,7.0,512,512,9,8,1776
18826,41,7.0,512,768,38,8,4532
6365,50,7.0,512,512,55,8,3749
30980,20,9.0,512,768,76,8,2376
9845,20,12.0,512,704,20,8,2091
45255,20,7.0,768,768,68,8,3383
31729,20,15.0,512,512,67,8,1771
46718,20,7.0,512,512,17,8,1763
7250,9,6.0,640,512,69,8,1247
9973,20,7.0,512,512,67,8,1757
40055,20,13.0,832,832,60,8,4099
11687,50,15.0,512,640,77,8,4306
35706,20,7.0,1024,512,56,8,3050
22767,20,7.0,512,512,17,8,1763
32859,20,11.0,512,704,79,8,2196
3052,20,7.0,768,512,65,8,2338
7532,26,7.0,896,512,36,8,3360
10953,20,7.0,512,512,15,8,1762
5211,20,7.0,512,512,49,8,1766
21761,20,7.0,512,512,16,8,1743
28799,20,7.0,512,512,5,8,1770
31949,20,7.0,512,512,23,8,1764
48545,20,7.0,512,512,3,8,1682
26586,20,7.0,512,512,77,8,1775
32557,20,19.6,512,768,66,4,2196
53090,41,7.0,640,512,75,8,4170
25359,20,7.0,512,512,8,8,1736
43618,50,7.0,512,512,44,8,3758
41816,20,7.0,640,640,86,8,2306
49131,20,7.0,512,768,48,8,2371
58299,20,7.0,1024,512,43,8,3009
17400,20,7.0,512,512,22,8,1766
38456,20,15.0,512,512,34,8,1667
26798,20,7.0,512,512,14,8,1762
22421,20,7.0,512,512,21,8,1773
45272,20,7.0,768,768,61,8,3410
14940,20,7.0,512,512,12,8,1773
42268,20,7.0,512,512,95,8,1719
54007,20,10.0,512,640,20,8,1984
15303,50,7.0,1216,512,31,8,8033
42901,20,7.0,512,512,4,8,1697
10826,20,7.0,512,512,47,8,1748
18769,20,7.0,512,512,18,8,1763
51287,20,7.0,512,512,20,8,1742
20660,35,7.0,512,512,19,8,2770
56933,20,7.0,512,512,40,8,1759
7026,20,7.0,512,512,21,8,1773
46822,20,7.0,512,512,3,8,1682
6754,20,7.0,512,512,10,8,1707
2769,20,7.0,512,704,58,8,2127
40607,20,7.0,512,512,31,8,1785
40395,20,17.0,512,512,67,4,1653
16278,20,7.0,512,512,13,8,1762
21146,20,7.0,1088,512,22,8,3250
46536,20,7.0,512,512,10,8,1707
32773,20,7.0,512,768,44,8,2330
5275,20,7.0,1024,576,39,8,3338
31842,20,7.0,512,512,27,8,1721
57554,50,7.0,512,832,34,8,5751
22603,20,15.0,512,640,69,8,2037
56831,20,7.0,512,512,3,8,1682
56474,50,7.0,512,512,21,8,3777
35171,20,7.0,512,768,18,8,2357
32634,19,14.0,704,1280,54,8,5346
49837,20,7.0,512,512,22,8,1766
57197,20,7.0,512,512,63,8,1796
35269,20,7.0,512,704,42,8,2112
54796,26,7.0,832,512,40,8,3207
49796,20,7.0,512,512,59,8,1820
30574,20,7.0,512,512,11,8,1759
40819,20,7.0,512,768,67,8,2342
50363,20,7.0,512,512,26,8,1721
55863,20,7.0,512,512,55,8,1740
2919,35,7.0,512,512,34,8,2714
53754,20,7.0,512,512,13,8,1762
20591,50,7.0,1024,512,45,8,6874
4445,20,7.0,512,512,17,8,1763
40494,15,10.0,512,704,75,8,1769
36500,20,7.0,512,512,48,8,1766
15299,50,10.5,512,768,14,8,5321
46388,50,7.0,768,768,42,8,7921
28749,20,7.0,512,512,14,8,1762
8218,20,15.0,512,512,81,8,1842
7477,20,7.0,704,512,86,8,2115
22547,20,7.0,512,512,14,8,1762
27129,44,16.0,512,640,49,8,3848
43872,20,7.0,1280,768,31,8,6094
48759,20,7.0,768,512,56,8,2364
57831,20,7.0,512,640,35,8,2051
25151,20,7.0,1024,768,15,8,4929
16877,20,7.0,512,640,53,8,2036
26070,20,7.0,512,768,60,8,2372
36903,20,7.0,640,384,69,8,1725
53957,20,8.0,768,896,14,8,4002
33657,20,7.0,512,512,4,8,1697
11958,50,12.0,512,768,71,8,5297
33148,20,7.0,512,704,59,8,2150
21566,20,7.0,768,512,57,8,2384
38407,20,7.0,512,512,20,8,1742
6599,20,7.0,512,704,73,8,2132
20567,20,12.0,1472,704,62,8,6504
21743,24,9.0,512,512,73,8,2073
40276,20,7.0,512,512,15,8,1762
19582,20,13.0,704,704,76,8,2876
44006,20,7.0,512,512,48,8,1766
38368,20,7.0,512,512,56,8,1797
53921,20,7.0,512,768,67,8,2342
13246,50,7.0,512,512,18,8,3733
13829,20,7.0,512,512,53,8,1763
17994,20,7.0,512,704,31,8,2158
48200,20,7.0,512,512,67,8,1757
52239,20,7.0,512,512,47,8,1748
34407,20,10.0,512,512,82,8,1763
38742,20,12.0,1280,704,68,8,5636
13982,20,7.0,512,512,19,8,1763
59153,20,7.0,512,512,43,8,1747
9793,20,13.0,1024,512,68,8,2999
48526,20,7.0,512,512,42,8,1747
17539,20,7.0,512,512,97,8,1719
28546,20,7.0,512,512,13,8,1762
50230,20,7.0,768,512,5,8,2323
13293,20,7.0,512,768,70,8,2309
20338,20,7.0,768,512,56,8,2364
28856,20,7.0,512,512,12,8,1773
52411,20,7.0,512,512,15,8,1762
32926,20,7.0,576,1024,80,8,3778
3425,20,7.0,512,512,10,8,1707
34838,20,7.0,512,512,4,8,1697
19469,20,7.0,512,512,62,8,1806
53087,20,7.0,512,512,13,8,1762
44388,20,7.0,512,512,60,8,1812
4759,20,7.0,512,512,18,8,1763
44865,50,20.0,512,512,43,8,3811
22103,20,7.0,512,512,12,8,1773
16422,20,12.0,1024,576,35,8,3363
12469,20,7.0,512,704,20,8,2114
43555,20,7.0,512,512,20,8,1742
7982,50,12.0,512,512,50,8,3765
51623,50,5.0,512,704,77,8,4864
26381,20,7.0,512,512,10,4,1870
30418,7,7.0,512,512,30,8,1000
19298,20,7.0,512,512,25,8,1708
10839,20,7.0,512,512,28,8,1721
9894,20,7.0,512,512,30,8,1732
34222,20,12.0,768,512,65,8,2357
49079,20,7.0,960,512,18,8,2961
58736,7,10.0,512,512,5,8,1000
49421,20,7.0,512,512,12,8,1773
8825,20,12.0,512,704,53,8,2139
7778,50,7.0,512,512,22,8,3770
58947,36,7.0,704,512,28,8,3460
18345,20,7.0,768,512,26,8,2307
19548,44,17.0,512,512,84,8,3377
11341,20,12.0,512,768,95,8,2268
2379,20,7.0,704,512,48,8,2193
13228,20,15.0,1024,1024,33,8,6598
30487,20,15.0,512,512,6,8,1769
24105,20,13.0,512,512,55,8,1750
45092,20,7.0,512,512,27,8,1721
7566,50,7.0,512,512,53,8,3771
28058,20,7.0,512,512,10,8,1707
9275,20,7.0,512,512,28,8,1721
36599,20,7.0,512,512,33,8,1716
14939,20,7.0,512,512,15,8,1762
51184,20,7.0,512,512,20,8,1742
45069,20,7.0,512,512,10,8,1707
27881,20,7.0,1024,768,17,8,4930
18600,20,7.0,512,512,24,8,1761
26408,20,7.0,512,768,11,8,2362
6042,50,14.0,512,704,64,8,4822
35641,20,7.0,512,512,42,8,1747
11549,20,7.0,512,512,16,8,1743
9954,20,7.0,512,512,9,8,1776
21367,20,7.0,512,512,128,8,1718
33437,20,7.0,512,512,34,8,1716
12157,20,7.0,512,512,36,8,1763
46826,20,7.0,512,512,3,8,1682
14063,20,7.0,512,512,13,8,1762
1223,50,15.0,512,704,50,8,4875
6487,20,7.0,512,512,25,8,1708
22397,20,7.0,512,512,24,8,1761
48086,20,7.0,512,512,16,8,1743
36768,20,7.0,1024,704,28,8,4721
2427,50,10.0,512,640,75,4,4297
4758,20,7.0,512,512,11,8,1759
31955,20,7.0,512,512,30,8,1732
43898,50,13.0,512,704,75,8,4856
4534,20,7.0,512,768,38,8,2366
28951,20,7.0,512,512,32,8,1726
16144,20,7.0,512,896,33,8,2604
46838,50,10.0,960,512,43,8,6293
25220,20,7.0,512,512,9,8,1776
34614,20,7.0,512,512,49,8,1766
36694,20,10.0,512,704,67,8,2096
42874,20,12.0,832,1024,34,8,5269
49697,20,7.0,512,512,36,8,1763
21796,20,3.6,640,512,109,8,2146
57433,20,7.0,512,512,52,8,1752
20410,20,18.0,512,512,11,3,1483
35844,20,7.0,640,768,64,8,2734
42202,20,9.0,768,768,57,8,3408
35658,20,12.0,512,768,47,8,2364
15825,20,7.0,896,512,38,8,2738
51741,20,7.0,640,384,52,8,1668
17439,20,7.0,512,768,56,8,2346
39638,20,12.0,768,960,21,8,4376
47551,20,12.0,512,1024,26,8,3003
23948,20,16.0,512,512,30,8,1715
35047,20,3.0,640,640,51,1,2592
35589,20,7.0,512,512,39,8,1787
55688,20,7.0,512,512,9,8,1776
51989,20,7.0,512,512,35,8,1763
53841,20,7.0,512,512,27,8,1721
28737,20,7.0,512,512,19,8,1763
2786,20,7.0,512,512,53,8,1763
10727,20,7.0,512,512,13,8,1762
10196,20,10.0,512,512,64,8,1789
21660,35,7.0,704,512,11,8,3540
57036,35,7.0,512,512,29,8,2754
27524,20,7.0,512,512,19,8,1763
6930,20,7.0,512,512,26,8,1721
8140,20,7.0,704,512,12,8,2200
33475,20,7.0,512,512,54,8,1740
11185,50,7.0,512,512,36,8,3783
48564,23,10.0,512,704,38,8,2427
56339,20,7.0,1024,512,22,8,3028
45497,20,7.0,512,512,20,8,1742
13772,20,5.0,512,512,12,8,1717
14102,20,7.0,512,512,21,8,1773
52436,20,7.0,512,512,16,8,1743
14797,20,10.0,512,1024,34,8,2941
38548,20,7.0,512,768,38,8,2366
42809,49,7.0,512,512,10,8,3631
16164,20,7.0,768,512,24,8,2347
57604,50,7.0,1024,576,23,8,8052
44748,20,7.0,512,512,5,8,1770
22564,17,7.0,448,512,47,8,1666
28805,20,7.0,512,512,14,8,1762
13750,20,5.0,512,512,6,8,1711
10107,20,7.0,512,512,13,8,1762
55071,20,7.0,512,704,28,8,2094
26143,20,7.0,512,512,18,8,1763
5146,41,20.0,768,128,20,8,3237
33002,20,7.0,512,512,61,8,1815
45051,20,8.0,832,512,73,8,2610
14630,20,7.0,512,512,10,8,1707
18790,20,7.0,512,512,4,8,1697
16850,20,7.0,512,512,10,8,1707
11325,20,7.0,512,768,39,8,2381
49332,20,10.0,512,704,28,8,2116
53427,20,7.0,512,512,15,8,1762
35909,20,7.0,768,384,52,8,1897
47565,20,12.0,512,512,19,8,1781
22667,20,7.0,512,512,76,8,1791
27527,20,7.0,512,512,24,8,1761
18328,50,10.0,512,832,60,8,5797
5357,50,20.0,512,512,79,8,3746
23158,20,7.0,512,512,16,8,1743
50423,20,7.0,512,512,12,8,1773
31439,20,15.0,512,896,76,8,2651
53821,20,7.0,512,512,32,8,1726
18010,20,7.0,1024,768,61,8,4899
29579,20,7.0,512,512,12,8,1773
40234,20,18.5,512,512,34,8,1686
47420,20,11.0,512,512,52,8,1754
54545,20,7.0,512,512,21,8,1773
13591,20,7.0,512,512,49,8,1766
3603,20,15.0,1024,576,19,8,3350
31192,20,7.0,512,512,31,8,1785
7222,20,7.0,512,512,49,8,1766
1653,20,7.0,512,512,6,8,1758
26664,11,7.0,512,512,16,8,1000
47929,20,7.0,512,512,24,8,1761
56437,20,7.0,512,512,13,8,1762
16851,20,7.0,512,512,15,8,1762
1205,20,7.0,512,512,51,8,1756
29857,20,7.0,1024,512,25,8,2970
33492,20,7.0,512,512,24,8,1761
9349,20,7.0,512,512,10,8,1707
55620,20,7.0,512,768,66,8,2342
41133,20,7.0,512,512,28,8,1721
34196,20,7.0,512,704,38,8,2149
55567,50,7.0,832,512,67,8,5821
42220,20,7.0,768,768,58,8,3408
39533,20,7.0,512,512,25,8,1708
58713,20,7.0,512,768,84,8,2347
5498,20,7.0,512,512,27,8,1721
53638,20,7.0,512,512,5,8,1770
14099,20,7.0,512,512,43,8,1747
55866,20,7.0,1024,512,21,8,3035
40412,20,7.0,512,512,11,8,1759
44436,20,7.0,512,512,4,8,1697
9317,20,7.0,512,512,45,8,1750
47574,20,14.0,512,512,34,8,1726
31754,20,12.0,512,512,22,8,1784
3435,20,7.0,512,512,7,8,1723
10080,20,7.0,512,512,56,8,1797
946,20,7.0,512,512,6,8,1758
57006,20,7.0,448,640,27,8,1967
35305,20,7.0,512,512,11,8,1759
40547,20,7.0,1280,640,38,8,4769
8380,20,10.0,512,768,43,8,2330
26613,20,7.0,512,640,77,8,2025
41851,20,7.0,512,512,32,8,1726
56876,20,7.0,512,768,41,8,2330
28322,20,7.0,512,512,74,8,1791
25558,50,7.0,512,512,24,8,3765
52611,20,7.0,512,512,13,8,1762
44039,20,7.0,640,512,58,8,2109
46691,20,7.0,512,512,39,8,1787
42872,20,12.0,832,1024,29,8,5296
22541,20,7.0,512,512,9,8,1776
11658,20,7.0,768,512,27,8,2307
25135,20,7.0,512,768,17,8,2357
9424,20,13.0,512,768,34,8,2307
41219,20,10.0,768,768,48,8,3427
48408,20,7.0,512,512,57,8,1823
664,20,7.0,448,640,47,8,2018
32159,20,7.0,512,512,67,8,1757
33485,20,7.0,512,512,10,4,1870
5347,50,3.0,512,512,73,8,3830
6972,20,7.0,512,512,35,8,1763
42982,20,7.0,512,512,52,8,1752
16127,20,7.0,512,512,15,8,1762
35149,20,7.0,512,512,21,8,1773
40466,15,10.0,512,704,73,8,1769
45610,20,7.0,512,704,43,8,2112
26516,44,16.0,512,512,61,8,3410
50220,20,7.0,512,512,43,8,1747
32787,20,7.0,704,512,16,8,2170
48917,50,10.0,512,512,7,8,3750
33096,20,7.0,512,768,83,8,2347
38916,20,14.0,512,512,30,8,1754
14765,20,7.0,512,512,31,8,1785
30408,20,7.0,512,512,10,8,1707
24589,20,11.0,512,640,51,8,2032
44089,20,7.0,512,512,40,8,1759
28736,20,7.0,512,512,16,8,1743
51689,50,8.0,512,640,62,8,4360
55927,20,17.0,1088,512,63,8,3241
28859,20,7.0,1024,512,7,8,3011
1515,20,7.0,512,512,27,8,1721
49802,20,7.0,512,512,69,8,1774
58339,20,8.0,512,768,100,8,2469
41501,20,7.0,1024,512,84,8,2981
51176,20,8.8,512,704,52,8,2118
13808,20,7.0,1408,704,17,8,6258
51560,20,7.0,512,512,20,8,1742
50793,20,7.0,512,512,10,8,1707
17214,20,7.0,512,512,18,8,1763
9985,20,5.0,512,512,32,8,1663
53296,20,7.0,768,1024,18,8,4736
6454,20,2.0,512,640,15,8,2133
54033,20,7.0,512,512,59,8,1820
10535,20,7.0,512,512,13,8,1762
26556,20,7.0,512,512,24,8,1761
58971,20,7.0,512,512,10,8,1707
47215,20,7.0,512,768,31,8,2374
8286,42,7.0,512,512,48,8,3354
12940,20,10.0,512,704,79,8,2190
10188,20,12.0,512,512,59,8,1840
12012,20,12.0,512,512,16,8,1773
32198,20,7.0,512,512,20,8,1742
20313,20,7.0,1472,512,1,8,4461
7666,20,7.0,512,512,7,8,1723
52500,20,7.0,512,512,85,8,1750
45169,20,7.0,512,512,27,8,1721
18401,20,7.0,512,512,20,8,1742
17231,20,7.0,512,512,18,8,1763
38278,20,15.0,512,704,90,8,2076
15877,20,7.0,512,512,6,8,1758
52844,50,7.0,512,768,79,8,5347
15118,20,7.0,640,768,55,8,2701
13778,20,7.0,512,512,23,8,1764
2295,20,15.0,512,704,54,8,2103
26135,20,7.0,512,512,11,8,1759
10624,20,7.0,768,1024,15,8,4721
26674,20,7.0,512,512,5,8,1770
35205,20,7.0,512,512,9,8,1776
5736,20,7.0,512,512,18,8,1763
39506,20,7.0,704,512,19,8,2190
51397,50,7.0,512,512,79,8,3823
19232,20,7.0,832,512,36,8,2581
38127,20,13.0,832,832,60,8,4099
55894,20,7.0,512,768,50,8,2343
17011,20,7.0,512,512,3,8,1682
4464,50,7.0,768,512,43,8,5212
31050,20,9.0,512,768,79,8,2419
45856,20,7.0,512,768,57,8,2372
25802,20,7.0,512,512,17,8,1763
43873,20,7.0,1280,768,27,8,6045
17037,20,7.0,512,512,17,8,1763
39075,20,8.0,512,768,47,8,2354
6071,20,7.0,512,512,53,8,1763
3393,20,7.0,896,512,40,8,2725
25057,20,7.0,1280,704,7,8,5745
45991,20,20.0,512,512,12,8,1647
20526,20,7.0,768,1024,73,8,4756
20810,20,7.0,512,512,41,8,1747
22267,50,7.0,512,512,33,8,3735
53352,20,7.0,512,512,22,8,1766
27217,20,7.0,512,512,61,8,1815
24358,35,7.0,512,512,10,8,2714
55870,20,7.0,512,704,70,8,2079
15553,20,7.0,1024,512,14,8,3024
13115,20,7.0,512,512,8,8,1736
52784,20,7.0,960,512,56,8,2986
35518,20,7.0,512,512,20,8,1742
28904,35,7.0,512,512,25,8,2706
581,50,7.0,512,512,19,8,3733
3838,20,7.0,512,512,80,8,1785
46269,20,7.0,512,512,55,8,1740
2359,20,15.0,512,704,59,8,2136
39869,20,7.0,512,704,66,8,2097
41581,20,12.5,512,832,69,8,2359
38105,20,7.0,512,512,9,8,1776
19695,20,7.0,512,512,12,8,1773
33644,20,9.1,1024,512,37,8,3013
57761,20,7.0,512,512,18,8,1763
57796,35,6.0,512,768,69,8,3712
15719,20,7.0,512,512,11,8,1759
38910,20,7.0,704,512,7,8,2176
22861,20,7.0,512,512,67,8,1757
12081,50,7.0,512,832,37,8,5804
19832,20,7.0,1024,576,51,8,3304
16045,20,7.0,640,832,25,8,2764
40138,20,7.0,512,640,56,8,2041
55580,20,7.0,512,512,24,8,1761
2240,20,7.0,1024,1024,31,8,6689
40450,15,10.0,512,704,35,8,1765
26389,20,7.0,512,768,5,8,2424
39545,20,7.0,1024,576,16,8,3299
2718,20,7.0,512,704,58,8,2127
18986,20,7.0,512,512,3,8,1682
55976,20,7.0,512,512,22,8,1766
27509,50,10.0,512,512,73,8,3797
44991,20,7.0,512,512,50,8,1756
17106,44,18.0,512,704,72,8,4348
56562,20,7.0,512,512,3,8,1682
19594,20,15.0,512,704,27,8,2128
28332,20,7.0,512,512,51,8,1756
37880,20,7.0,512,768,74,8,2361
43682,50,7.0,512,512,49,8,3775
31021,20,9.0,512,768,79,8,2419
31719,20,15.0,512,512,42,8,1767
671,20,7.0,512,512,87,8,1693
11613,20,7.0,1024,768,22,8,4911
7284,20,7.0,512,512,61,8,1815
54929,20,7.0,512,512,44,8,1747
35891,20,7.0,704,512,38,8,2199
3102,50,20.0,512,704,81,8,4962
39303,20,7.0,1472,704,59,8,6477
54571,20,7.0,512,512,18,8,1763
15848,20,7.0,512,512,63,8,1796
58739,20,7.0,512,512,16,8,1743
25122,20,7.0,512,768,18,8,2357
39363,20,7.0,512,512,25,8,1708
46167,20,7.0,512,512,4,8,1697
58745,20,13.0,512,768,64,8,2331
29229,20,7.0,512,512,5,8,1770
22848,20,7.0,512,512,13,8,1762
5790,20,7.0,512,512,12,8,1773
37032,20,7.0,512,512,16,8,1743
39556,20,9.0,832,512,3,8,2585
51504,20,7.0,704,512,40,8,2186
35742,20,14.0,512,768,64,8,2295
34316,20,7.0,512,512,8,8,1736
28080,20,7.0,512,512,5,8,1770
54093,50,12.0,640,832,72,8,7224
21844,20,12.0,512,704,54,8,2117
