date,requests
2024-12-25 22:00:00+00:00,1.025
2024-12-25 22:20:00+00:00,1.25
2024-12-25 22:40:00+00:00,1.1333333333333333
2024-12-25 23:00:00+00:00,1.275
2024-12-25 23:20:00+00:00,1.275
2024-12-25 23:40:00+00:00,1.1416666666666666
2024-12-26 00:00:00+00:00,1.25
2024-12-26 00:20:00+00:00,1.1916666666666667
2024-12-26 00:40:00+00:00,1.5166666666666666
2024-12-26 01:00:00+00:00,1.6333333333333333
2024-12-26 01:20:00+00:00,1.9583333333333333
2024-12-26 01:40:00+00:00,2.3916666666666666
2024-12-26 02:00:00+00:00,3.0083333333333333
2024-12-26 02:20:00+00:00,2.7333333333333334
2024-12-26 02:40:00+00:00,2.625
2024-12-26 03:00:00+00:00,2.441666666666667
2024-12-26 03:20:00+00:00,2.7416666666666667
2024-12-26 03:40:00+00:00,2.908333333333333
2024-12-26 04:00:00+00:00,3.3333333333333335
2024-12-26 04:20:00+00:00,3.6166666666666667
2024-12-26 04:40:00+00:00,2.8833333333333333
2024-12-26 05:00:00+00:00,3.025
2024-12-26 05:20:00+00:00,2.875
2024-12-26 05:40:00+00:00,2.2916666666666665
2024-12-26 06:00:00+00:00,2.375
2024-12-26 06:20:00+00:00,3.575
2024-12-26 06:40:00+00:00,3.3833333333333333
2024-12-26 07:00:00+00:00,3.3833333333333333
2024-12-26 07:20:00+00:00,3.575
2024-12-26 07:40:00+00:00,3.925
2024-12-26 08:00:00+00:00,4.133333333333334
2024-12-26 08:20:00+00:00,3.9583333333333335
2024-12-26 08:40:00+00:00,4.166666666666667
2024-12-26 09:00:00+00:00,4.008333333333334
2024-12-26 09:20:00+00:00,3.058333333333333
2024-12-26 09:40:00+00:00,3.7
2024-12-26 10:00:00+00:00,4.025
2024-12-26 10:20:00+00:00,4.658333333333333
2024-12-26 10:40:00+00:00,4.458333333333333
2024-12-26 11:00:00+00:00,4.383333333333334
2024-12-26 11:20:00+00:00,5.166666666666667
2024-12-26 11:40:00+00:00,4.841666666666667
2024-12-26 12:00:00+00:00,3.5166666666666666
2024-12-26 12:20:00+00:00,3.675
2024-12-26 12:40:00+00:00,3.6666666666666665
2024-12-26 13:00:00+00:00,4.458333333333333
2024-12-26 13:20:00+00:00,5.141666666666667
2024-12-26 13:40:00+00:00,4.875
2024-12-26 14:00:00+00:00,6.033333333333333
2024-12-26 14:20:00+00:00,5.3
2024-12-26 14:40:00+00:00,4.633333333333334
2024-12-26 15:00:00+00:00,4.075
2024-12-26 15:20:00+00:00,4.35
2024-12-26 15:40:00+00:00,3.5083333333333333
2024-12-26 16:00:00+00:00,4.141666666666667
2024-12-26 16:20:00+00:00,4.275
2024-12-26 16:40:00+00:00,3.45
2024-12-26 17:00:00+00:00,2.5416666666666665
2024-12-26 17:20:00+00:00,1.7166666666666666
2024-12-26 17:40:00+00:00,2.3666666666666667
2024-12-26 18:00:00+00:00,2.033333333333333
2024-12-26 18:20:00+00:00,1.875
2024-12-26 18:40:00+00:00,2.125
2024-12-26 19:00:00+00:00,2.3333333333333335
2024-12-26 19:20:00+00:00,1.9166666666666667
2024-12-26 19:40:00+00:00,2.183333333333333
2024-12-26 20:00:00+00:00,1.7333333333333334
2024-12-26 20:20:00+00:00,1.1666666666666667
2024-12-26 20:40:00+00:00,1.7833333333333334
2024-12-26 21:00:00+00:00,1.5083333333333333
2024-12-26 21:20:00+00:00,1.4416666666666667
2024-12-26 21:40:00+00:00,1.5583333333333333
2024-12-26 22:00:00+00:00,1.0833333333333333
2024-12-26 22:20:00+00:00,0.8666666666666667
2024-12-26 22:40:00+00:00,0.8666666666666667
2024-12-26 23:00:00+00:00,1.1083333333333334
2024-12-26 23:20:00+00:00,1.3333333333333333
2024-12-26 23:40:00+00:00,1.4083333333333334
2024-12-27 00:00:00+00:00,1.175
2024-12-27 00:20:00+00:00,1.575
2024-12-27 00:40:00+00:00,1.3333333333333333
2024-12-27 01:00:00+00:00,1.525
2024-12-27 01:20:00+00:00,1.75
2024-12-27 01:40:00+00:00,1.8416666666666666
2024-12-27 02:00:00+00:00,2.466666666666667
2024-12-27 02:20:00+00:00,2.683333333333333
2024-12-27 02:40:00+00:00,2.9833333333333334
2024-12-27 03:00:00+00:00,2.658333333333333
2024-12-27 03:20:00+00:00,2.716666666666667
2024-12-27 03:40:00+00:00,2.8916666666666666
2024-12-27 04:00:00+00:00,2.533333333333333
2024-12-27 04:20:00+00:00,2.683333333333333
2024-12-27 04:40:00+00:00,3.05
2024-12-27 05:00:00+00:00,3.8
2024-12-27 05:20:00+00:00,3.975
2024-12-27 05:40:00+00:00,3.5166666666666666
2024-12-27 06:00:00+00:00,3.5416666666666665
2024-12-27 06:20:00+00:00,3.2416666666666667
2024-12-27 06:40:00+00:00,2.841666666666667
2024-12-27 07:00:00+00:00,3.7666666666666666
2024-12-27 07:20:00+00:00,3.9166666666666665
2024-12-27 07:40:00+00:00,4.366666666666666
2024-12-27 08:00:00+00:00,3.5833333333333335
2024-12-27 08:20:00+00:00,4.075
2024-12-27 08:40:00+00:00,3.8916666666666666
2024-12-27 09:00:00+00:00,4.741666666666666
2024-12-27 09:20:00+00:00,5.341666666666667
2024-12-27 09:40:00+00:00,4.475
2024-12-27 10:00:00+00:00,4.05
2024-12-27 10:20:00+00:00,3.9916666666666667
2024-12-27 10:40:00+00:00,3.8583333333333334
2024-12-27 11:00:00+00:00,4.516666666666667
2024-12-27 11:20:00+00:00,4.816666666666666
2024-12-27 11:40:00+00:00,5.458333333333333
2024-12-27 12:00:00+00:00,4.775
2024-12-27 12:20:00+00:00,4.05
2024-12-27 12:40:00+00:00,4.141666666666667
2024-12-27 13:00:00+00:00,4.733333333333333
2024-12-27 13:20:00+00:00,4.583333333333333
2024-12-27 13:40:00+00:00,5.225
2024-12-27 14:00:00+00:00,6.191666666666666
2024-12-27 14:20:00+00:00,6.208333333333333
2024-12-27 14:40:00+00:00,6.733333333333333
2024-12-27 15:00:00+00:00,6.325
2024-12-27 15:20:00+00:00,6.2
2024-12-27 15:40:00+00:00,5.666666666666667
2024-12-27 16:00:00+00:00,4.858333333333333
2024-12-27 16:20:00+00:00,3.8833333333333333
2024-12-27 16:40:00+00:00,3.25
2024-12-27 17:00:00+00:00,3.05
2024-12-27 17:20:00+00:00,2.95
2024-12-27 17:40:00+00:00,2.091666666666667
2024-12-27 18:00:00+00:00,2.125
2024-12-27 18:20:00+00:00,1.6583333333333334
2024-12-27 18:40:00+00:00,1.5916666666666666
2024-12-27 19:00:00+00:00,1.575
2024-12-27 19:20:00+00:00,1.5416666666666667
2024-12-27 19:40:00+00:00,2.075
2024-12-27 20:00:00+00:00,1.7333333333333334
2024-12-27 20:20:00+00:00,2.0166666666666666
2024-12-27 20:40:00+00:00,2.433333333333333
2024-12-27 21:00:00+00:00,2.1083333333333334
2024-12-27 21:20:00+00:00,1.7333333333333334
2024-12-27 21:40:00+00:00,1.7333333333333334
2024-12-27 22:00:00+00:00,1.1666666666666667
2024-12-27 22:20:00+00:00,1.4166666666666667
2024-12-27 22:40:00+00:00,1.4666666666666666
2024-12-27 23:00:00+00:00,0.6666666666666666
2024-12-27 23:20:00+00:00,0.8
2024-12-27 23:40:00+00:00,1.4083333333333334
2024-12-28 00:00:00+00:00,1.3
2024-12-28 00:20:00+00:00,0.875
2024-12-28 00:40:00+00:00,1.125
2024-12-28 01:00:00+00:00,2.058333333333333
2024-12-28 01:20:00+00:00,1.9583333333333333
2024-12-28 01:40:00+00:00,1.8583333333333334
2024-12-28 02:00:00+00:00,2.4916666666666667
2024-12-28 02:20:00+00:00,3.066666666666667
2024-12-28 02:40:00+00:00,3.7416666666666667
